sp	POS	Mean_rho	len	num	spAbbr	spAbbr2	cMmbAvgREC	cMAvgREC	nS	nCall	pi	pi_nvar	theta	tajD	spAbbr3
HUM	460001	0.170970631456109	0.01	0	HUM	HUM (N=220)	17.0970631456109	0.170970631456109	157	9171	24.35053547	157	0.00288160283342022	-0.245843371524531	HUM (N=29172)
HUM	470001	0.170970631456109	0.01	0	HUM	HUM (N=220)	17.0970631456109	0.170970631456109	190	9452	26.53368056	190	0.00338361585672321	-0.535589958134413	HUM (N=29172)
HUM	480001	0.170970631456109	0.01	0	HUM	HUM (N=220)	17.0970631456109	0.170970631456109	169	8414	27.57886804	169	0.00338092362737504	-0.0956775586383957	HUM (N=29172)
HUM	490001	0.184081849071243	0.01	1	HUM	HUM (N=220)	18.4081849071243	0.184081849071243	110	9201	20.16559052	110	0.00201237455800128	0.275459946537586	HUM (N=29172)
HUM	500001	0.172613282754599	0.01	1	HUM	HUM (N=220)	17.2613282754599	0.172613282754599	129	9378	23.28032935	129	0.00231542461249142	0.224305159223346	HUM (N=29172)
HUM	510001	0.133271795841889	0.01	1	HUM	HUM (N=220)	13.3271795841889	0.133271795841889	134	5997	25.81790852	134	0.00376116090362568	0.450317115379098	HUM (N=29172)
HUM	520001	0.0588988326848249	0.01	0	HUM	HUM (N=220)	5.88988326848249	0.0588988326848249	181	8780	27.53670579	181	0.00347004592439297	-0.302033603424757	HUM (N=29172)
HUM	530001	0.0666675456502082	0.01	1	HUM	HUM (N=220)	6.66675456502082	0.0666675456502082	143	9484	29.80335445	143	0.00253802359770357	0.743069373850111	HUM (N=29172)
HUM	540001	0.0504870632560002	0.01	1	HUM	HUM (N=220)	5.04870632560001	0.0504870632560002	150	10000	27.7894329	150	0.00252488976929588	0.314384149664596	HUM (N=29172)
HUM	550001	0.159954253807265	0.01	4	HUM	HUM (N=220)	15.9954253807265	0.159954253807265	121	9335	17.16739169	121	0.00218183654407999	-0.487486928392372	HUM (N=29172)
HUM	560001	0.259711795908058	0.01	0	HUM	HUM (N=220)	25.9711795908058	0.259711795908058	191	8437	38.22254463	191	0.0038106273630873	0.593882321274987	HUM (N=29172)
HUM	570001	0.19125093320473	0.01	2	HUM	HUM (N=220)	19.125093320473	0.19125093320473	212	8164	50.20143396	212	0.00437103242765577	1.28206448156177	HUM (N=29172)
HUM	580001	0.138427654609102	0.01	0	HUM	HUM (N=220)	13.8427654609102	0.138427654609102	139	9224	25.84524926	139	0.00253656893561815	0.326140864066808	HUM (N=29172)
HUM	590001	0.152335781573872	0.01	1	HUM	HUM (N=220)	15.2335781573872	0.152335781573872	107	8232	16.96397503	107	0.0021879106358492	-0.179508252657628	HUM (N=29172)
HUM	600001	0.156588324750285	0.01	0	HUM	HUM (N=220)	15.6588324750285	0.156588324750285	171	7770	32.66557951	171	0.003704471476187	0.422901992829181	HUM (N=29172)
HUM	610001	0.156588324750285	0.01	0	HUM	HUM (N=220)	15.6588324750285	0.156588324750285	162	9373	23.78368796	162	0.00290929366354374	-0.400199370998905	HUM (N=29172)
HUM	620001	0.179575960491837	0.01	1	HUM	HUM (N=220)	17.9575960491837	0.179575960491837	143	8844	21.97779778	143	0.00272168880604033	-0.271268074698161	HUM (N=29172)
HUM	630001	0.180803232264072	0.01	1	HUM	HUM (N=220)	18.0803232264072	0.180803232264072	95	8977	14.28989603	95	0.00178132656108654	-0.326862247072842	HUM (N=29172)
HUM	640001	0.168314172958133	0.01	0	HUM	HUM (N=220)	16.8314172958133	0.168314172958133	115	8945	15.51871447	115	0.00216405681735812	-0.614149336420314	HUM (N=29172)
HUM	650001	0.168314172958133	0.01	0	HUM	HUM (N=220)	16.8314172958133	0.168314172958133	184	9830	27.94033396	184	0.00315076105493687	-0.307508500615902	HUM (N=29172)
HUM	660001	0.168314172958133	0.01	0	HUM	HUM (N=220)	16.8314172958133	0.168314172958133	198	9127	32.9867532	198	0.00365164292261483	-0.0322728398347776	HUM (N=29172)
HUM	670001	0.170110783780654	0.01	1	HUM	HUM (N=220)	17.0110783780654	0.170110783780654	178	9148	26.87113321	178	0.00327525418258757	-0.323821809485787	HUM (N=29172)
HUM	680001	0.11754755651539	0.01	3	HUM	HUM (N=220)	11.754755651539	0.11754755651539	183	10000	27.71739269	183	0.00308036551854097	-0.314717307556802	HUM (N=29172)
HUM	690001	0.0628895191899609	0.01	1	HUM	HUM (N=220)	6.28895191899609	0.0628895191899609	172	9939	33.65964428	172	0.00291297608960587	0.509956303661856	HUM (N=29172)
HUM	700001	0.0449246091842048	0.01	5	HUM	HUM (N=220)	4.49246091842048	0.0449246091842048	158	9618	29.06621488	158	0.00276518045018887	0.29069528225683	HUM (N=29172)
HUM	710001	0.0227563959955506	0.01	0	HUM	HUM (N=220)	2.27563959955506	0.0227563959955506	149	10000	24.49607049	149	0.00250805717083391	-0.0728014878375065	HUM (N=29172)
HUM	720001	0.0505300594082179	0.01	2	HUM	HUM (N=220)	5.05300594082179	0.0505300594082179	143	6426	23.28028798	143	0.00374581633996587	-0.102441160276604	HUM (N=29172)
HUM	730001	0.10202753964719	0.01	3	HUM	HUM (N=220)	10.202753964719	0.10202753964719	197	9630	35.86069598	197	0.00344342876117195	0.25625084149793	HUM (N=29172)
HUM	740001	0.14310883744104	0.01	1	HUM	HUM (N=220)	14.310883744104	0.14310883744104	140	9274	22.82392313	140	0.00254104354612481	-0.0981355696451025	HUM (N=29172)
HUM	750001	0.14698976341163	0.01	0	HUM	HUM (N=220)	14.698976341163	0.14698976341163	126	9183	21.84845428	126	0.00230960187978715	0.0936697765599805	HUM (N=29172)
HUM	760001	0.171718907720838	0.01	1	HUM	HUM (N=220)	17.1718907720838	0.171718907720838	175	9515	29.01496607	175	0.00309585363199705	-0.0470891020777936	HUM (N=29172)
HUM	770001	0.196395890265062	0.01	1	HUM	HUM (N=220)	19.6395890265062	0.196395890265062	167	9918	25.23378116	167	0.00283428508081207	-0.320701282239819	HUM (N=29172)
HUM	780001	0.196233310703779	0.01	0	HUM	HUM (N=220)	19.6233310703779	0.196233310703779	206	9607	31.42477354	206	0.00360936325925506	-0.295249109147659	HUM (N=29172)
HUM	790001	0.196233310703779	0.01	0	HUM	HUM (N=220)	19.6233310703779	0.196233310703779	169	9635	27.23610341	169	0.00295247445778241	-0.13344996199585	HUM (N=29172)
HUM	800001	0.190381414410686	0.01	1	HUM	HUM (N=220)	19.0381414410686	0.190381414410686	111	9896	16.07055438	111	0.00188805419288495	-0.43262564918052	HUM (N=29172)
HUM	810001	0.0868098029735283	0.01	0	HUM	HUM (N=220)	8.68098029735283	0.0868098029735283	133	7813	22.82040824	133	0.00286539817668289	0.0602131368565455	HUM (N=29172)
HUM	820001	0.0868098029735283	0.01	0	HUM	HUM (N=220)	8.68098029735283	0.0868098029735283	142	8389	20.53464174	142	0.0028492418424128	-0.439488676002228	HUM (N=29172)
HUM	830001	0.0868098029735283	0.01	0	HUM	HUM (N=220)	8.68098029735283	0.0868098029735283	151	9168	28.0709081	151	0.00277238478158579	0.326274769291611	HUM (N=29172)
HUM	840001	0.0682398099999985	0.01	1	HUM	HUM (N=220)	6.82398099999985	0.0682398099999985	89	6381	14.11570548	89	0.00234775311568023	-0.176944396518527	HUM (N=29172)
HUM	850001	0.0618494216507092	0.01	1	HUM	HUM (N=220)	6.18494216507092	0.0618494216507092	149	10000	24.86306083	149	0.00250805717083391	-0.0270916724672088	HUM (N=29172)
HUM	860001	0.0618492775081571	0.01	0	HUM	HUM (N=220)	6.18492775081571	0.0618492775081571	111	9458	18.63854625	111	0.00197548998654996	-0.00755431662016022	HUM (N=29172)
HUM	870001	0.0618492775081571	0.01	0	HUM	HUM (N=220)	6.18492775081571	0.0618492775081571	131	8341	16.99886322	131	0.00264365231808944	-0.712792391166763	HUM (N=29172)
HUM	880001	0.0618492775081571	0.01	0	HUM	HUM (N=220)	6.18492775081571	0.0618492775081571	165	9872	23.18990512	165	0.00281339014001769	-0.517057407212939	HUM (N=29172)
HUM	890001	0.0744218551672017	0.01	4	HUM	HUM (N=220)	7.44218551672017	0.0744218551672017	124	9939	21.53723328	124	0.00210005252971586	0.0989111882784075	HUM (N=29172)
HUM	900001	0.0615800368928059	0.01	0	HUM	HUM (N=220)	6.15800368928059	0.0615800368928059	165	9115	28.39432534	165	0.00304704195965493	0.0699960605853174	HUM (N=29172)
HUM	910001	0.0615800368928059	0.01	0	HUM	HUM (N=220)	6.15800368928059	0.0615800368928059	127	8239	17.50608153	127	0.0025946595517302	-0.562839127908859	HUM (N=29172)
HUM	920001	0.087677506880649	0.01	1	HUM	HUM (N=220)	8.7677506880649	0.087677506880649	166	9371	28.05984727	166	0.00298176432044332	0.0132023924565881	HUM (N=29172)
HUM	930001	0.0884328586102551	0.01	0	HUM	HUM (N=220)	8.84328586102551	0.0884328586102551	125	8264	17.19143543	125	0.0025460730974668	-0.568282023116631	HUM (N=29172)
HUM	940001	0.0884328586102551	0.01	0	HUM	HUM (N=220)	8.84328586102551	0.0884328586102551	197	9874	29.19731796	197	0.00335833694248388	-0.37604346005515	HUM (N=29172)
HUM	950001	0.13496315893577	0.01	1	HUM	HUM (N=220)	13.496315893577	0.13496315893577	130	9855	18.64390234	130	0.0022204340944256	-0.460331424436842	HUM (N=29172)
HUM	960001	0.219225725784316	0.01	1	HUM	HUM (N=220)	21.9225725784316	0.219225725784316	171	9544	30.99596056	171	0.00301589934723104	0.241007354377117	HUM (N=29172)
HUM	970001	0.228495881141512	0.01	0	HUM	HUM (N=220)	22.8495881141512	0.228495881141512	165	8856	29.14396436	165	0.00313615486249488	0.154554602687032	HUM (N=29172)
HUM	980001	0.0466355656482478	0.01	2	HUM	HUM (N=220)	4.66355656482478	0.0466355656482478	138	9938	21.21087789	138	0.00233739040828357	-0.270760791649998	HUM (N=29172)
HUM	990001	0.0408600052613118	0.01	0	HUM	HUM (N=220)	4.08600052613118	0.0408600052613118	144	9758	23.88680095	144	0.00248400715159258	-0.0453366903501541	HUM (N=29172)
Pan_paniscus	1000001	507.9321702	10466	19	PPA	PPA (N=2064)	67.8038861168597	0.709635472099053	32	3662	5.9507692	31	0.00221839944339378	-1.08251107628165	PPA (N=2687)
Pan_paniscus	1030001	149.4982624	13945	8	PPA	PPA (N=2064)	14.9777722506158	0.208865034034838	14	3051	4.0092316	14	0.001202492072022	0.319259905699216	PPA (N=2687)
Pan_paniscus	1040001	117.06789012	9328	9	PPA	PPA (N=2064)	17.533913107872	0.16355634147023	17	4831	2.8492307	16	0.000867919285977848	-1.27002083303341	PPA (N=2687)
Pan_paniscus	1050001	110.82287833	8815	11	PPA	PPA (N=2064)	17.5645369528324	0.154831393239218	21	2547	3.7476917	18	0.0018519956142045	-1.14918046967602	PPA (N=2687)
Pan_paniscus	1060001	119.76704946	9523	18	PPA	PPA (N=2064)	17.5708658247415	0.167327355249013	25	2893	6.2646135	23	0.00208341504542984	-0.160202132121816	PPA (N=2687)
Pan_paniscus	1080001	32.89384392	8918	15	PPA	PPA (N=2064)	5.15319712145163	0.0459562119291057	20	3344	6.2092324	19	0.001488962383011	0.662226535152886	PPA (N=2687)
Pan_paniscus	1090001	55.89736233	10842	12	PPA	PPA (N=2064)	7.20296837867652	0.0780945831616109	22	4264	4.5723078	20	0.0012291621923543	-0.748709279326635	PPA (N=2687)
Pan_paniscus	1100001	211.9337316	11435	26	PPA	PPA (N=2064)	25.8936642367352	0.296094050547067	40	4871	9.7230763	39	0.00209818061937744	-0.273738020481951	PPA (N=2687)
Pan_paniscus	1110001	115.47104688	10511	14	PPA	PPA (N=2064)	15.3482428859281	0.16132538097399	29	3964	5.5661542	26	0.00171884254910655	-0.990607457572687	PPA (N=2687)
Pan_paniscus	1130001	248.12528526	11192	18	PPA	PPA (N=2064)	30.9736879082479	0.34665751506911	30	3505	5.98154	28	0.00209346836618494	-0.887564896314339	PPA (N=2687)
Pan_paniscus	1150001	194.75761824	8785	22	PPA	PPA (N=2064)	30.9729295780567	0.272097186343228	29	2717	7.4246144	26	0.00250772611875537	-0.0852739641676959	PPA (N=2687)
Pan_paniscus	1200001	207.14412315	10795	12	PPA	PPA (N=2064)	26.8089352636311	0.289402456170898	23	3537	3.6061538	20	0.00148180593389842	-1.4593723398108	PPA (N=2687)
Pan_paniscus	1220001	57.73181608	10039	2	PPA	PPA (N=2064)	8.0344168651511	0.0806575109092519	6	2746	0.9723073	5	0.000477162016405565	-1.12955973222563	PPA (N=2687)
Pan_paniscus	1240001	74.35207395	12664	5	PPA	PPA (N=2064)	8.2026046783487	0.103877785646608	11	2849	2.1876925	10	0.000919822321551198	-0.801189340542921	PPA (N=2687)
Pan_paniscus	1280001	42.05223213	10161	7	PPA	PPA (N=2064)	5.78205472600622	0.0587514580709492	12	2718	1.9076925	12	0.00115698622256043	-1.32465768516334	PPA (N=2687)
Pan_paniscus	1290001	90.99241182	12456	9	PPA	PPA (N=2064)	10.2060143134106	0.127126114287843	25	2504	2.6338462	11	0.00115121053255164	-2.18814531833747	PPA (N=2687)
Pan_paniscus	1300001	72.52307022	17377	10	PPA	PPA (N=2064)	5.83083801339635	0.101322472158788	26	2831	3.356922	20	0.00185134142995363	-1.86237615910902	PPA (N=2687)
Pan_paniscus	1390001	72.22042371	10177	17	PPA	PPA (N=2064)	9.91447800645542	0.100899642671697	30	3192	4.4338459	26	0.00213455258917868	-1.61817470147782	PPA (N=2687)
Pan_paniscus	1400001	70.43255766	11245	3	PPA	PPA (N=2064)	8.7507161329461	0.0984018029149789	19	2830	1.276923	13	0.00120379714923292	-2.65185226904258	PPA (N=2687)
Pan_paniscus	1420001	12.70080998	9777	15	PPA	PPA (N=2064)	1.81491127828882	0.0177443875678298	19	3245	3.8892294	19	0.00153438835401812	-0.780664323282332	PPA (N=2687)
Pan_paniscus	1440001	66.63001569	18794	5	PPA	PPA (N=2064)	4.95313641573758	0.0930892457973722	28	3746	2.0061531	16	0.0011193054112544	-2.68288531686601	PPA (N=2687)
Pan_paniscus	1460001	65.81648129	9538	12	PPA	PPA (N=2064)	9.64066380604403	0.091952651382048	24	3211	4.1015389	21	0.00171386015808429	-1.26851874238692	PPA (N=2687)
Pan_paniscus	1470001	37.19876903	10476	10	PPA	PPA (N=2064)	4.96092515570536	0.0519706519311694	14	2758	3.5938464	14	0.00133024050461897	-0.0702959695141221	PPA (N=2687)
Pan_paniscus	1480001	35.70793877	10013	18	PPA	PPA (N=2064)	4.98230329438369	0.0498878028866639	38	5811	6.6153876	34	0.00153329046634621	-1.26498765793001	PPA (N=2687)
Pan_paniscus	1490001	34.78703936	9877	14	PPA	PPA (N=2064)	4.92064473922682	0.0486012080893433	22	3845	4.3630764	18	0.00122679657461089	-0.88002483623365	PPA (N=2687)
Pan_paniscus	1500001	17.93284157	9892	7	PPA	PPA (N=2064)	2.53276327403089	0.0250540943067136	18	2967	2.8707708	15	0.00132486036102091	-1.38792569317203	PPA (N=2687)
Pan_paniscus	1510001	9.52875201	10240	1	PPA	PPA (N=2064)	1.30006678838168	0.0133126839130284	5	2659	0.3015382	3	0.000295664587525314	-2.18166340384943	PPA (N=2687)
Pan_paniscus	1520001	105.98613346	9840	14	PPA	PPA (N=2064)	15.0481650662298	0.148073944251701	22	3859	4.0738446	20	0.00135816211147933	-1.0615493822254	PPA (N=2687)
Pan_paniscus	1530001	114.33484562	10182	14	PPA	PPA (N=2064)	15.688272098322	0.159737986505114	21	2841	3.7169223	17	0.00156810117915133	-1.1693224954847	PPA (N=2687)
Pan_paniscus	1540001	103.83451443	10091	9	PPA	PPA (N=2064)	14.3759689570067	0.145067902745155	18	3599	3.4523069	18	0.00131065096676267	-0.950756492997016	PPA (N=2687)
Pan_paniscus	1570001	18.11462896	10314	18	PPA	PPA (N=2064)	2.45375903620465	0.0253080706994148	25	2886	5.7569226	24	0.00217927134644438	-0.4437698235458	PPA (N=2687)
Pan_paniscus	1580001	36.18677866	7223	8	PPA	PPA (N=2064)	6.99941760172114	0.0505567933372318	13	2713	2.2307685	13	0.00125571173325808	-1.17583479604357	PPA (N=2687)
Pan_paniscus	1590001	57.20659444	9917	4	PPA	PPA (N=2064)	8.05926391064835	0.0799237202018997	12	4653	1.1076922	6	0.000337920540825192	-2.18135123970386	PPA (N=2687)
Pan_paniscus	1600001	57.28491349	9935	4	PPA	PPA (N=2064)	8.05567592115045	0.0800331402766297	10	3376	1.5507696	10	0.000776236313418058	-1.33597257264687	PPA (N=2687)
Pan_paniscus	1620001	56.65641252	9838	6	PPA	PPA (N=2064)	8.04584847717588	0.0791550573184563	9	2572	1.5138462	8	0.000815108489610999	-1.15088986658903	PPA (N=2687)
Pan_paniscus	1630001	52.64950777	9191	6	PPA	PPA (N=2064)	8.00315347383469	0.0735569835780146	14	3104	1.8184618	14	0.00118195982981286	-1.73528427842181	PPA (N=2687)
Pan_paniscus	1640001	42.37302205	8013	10	PPA	PPA (N=2064)	7.38794906263895	0.0591996358389259	17	3834	2.7353836	16	0.00109361452022926	-1.36006514971776	PPA (N=2687)
Pan_paniscus	1660001	56.59196726	10501	4	PPA	PPA (N=2064)	7.52928486902366	0.0790650204096174	8	2580	1.2061533	7	0.000711008393747889	-1.3351998164025	PPA (N=2687)
Pan_paniscus	1670001	54.22905316	10090	9	PPA	PPA (N=2064)	7.50879852635948	0.0757637771309671	15	2829	3.0030773	12	0.00111159015656389	-0.819312164161192	PPA (N=2687)
Pan_paniscus	1880001	48.48595537	9006	8	PPA	PPA (N=2064)	7.52165848831258	0.0677400563457431	15	3412	2.8861537	15	0.00115206937020781	-0.922565713072943	PPA (N=2687)
Pan_paniscus	1890001	70.19234163	13964	9	PPA	PPA (N=2064)	7.02278684287843	0.0980661954739544	12	2814	2.4553843	12	0.00111751547722787	-0.738152861434276	PPA (N=2687)
Pan_paniscus	1900001	47.06244128	10739	10	PPA	PPA (N=2064)	6.12266087884017	0.0657512551778646	18	3591	2.6153846	16	0.00116761851031996	-1.57991202177612	PPA (N=2687)
Pan_paniscus	1920001	49.81437095	10969	16	PPA	PPA (N=2064)	6.34478938296846	0.069595994741781	20	4231	4.7846164	20	0.00123874913453054	-0.312293988361977	PPA (N=2687)
Pan_paniscus	1930001	46.06325762	9791	11	PPA	PPA (N=2064)	6.57290255593192	0.0643552889251294	16	3620	4.2523083	14	0.00101348157782848	0.0495578332214179	PPA (N=2687)
Pan_paniscus	1940001	45.64819365	9702	8	PPA	PPA (N=2064)	6.57342818428748	0.0637754002439571	15	2715	3.1107687	15	0.00144783082546926	-0.724211438240378	PPA (N=2687)
Pan_paniscus	2140001	37.56199149	10553	11	PPA	PPA (N=2064)	4.97281460133761	0.0524781124879157	22	6339	3.446155	21	0.000868150334060366	-1.45549316594401	PPA (N=2687)
Pan_paniscus	2150001	33.19449226	10019	7	PPA	PPA (N=2064)	4.62883019855963	0.0463762497593689	15	4147	2.1353838	15	0.00094788056212902	-1.58555980999709	PPA (N=2687)
Pan_paniscus	2160001	16.21538505	9766	7	PPA	PPA (N=2064)	2.31974443792862	0.0226546241808109	11	3107	2.4492302	9	0.000759097655194537	-0.499664579614058	PPA (N=2687)
Pan_paniscus	2170001	157.64504436	9700	17	PPA	PPA (N=2064)	22.7058719834428	0.220246958239395	31	4376	6.0615383	30	0.00179655424641181	-0.944285661034134	PPA (N=2687)
Pan_paniscus	2180001	128.30828007	8955	10	PPA	PPA (N=2064)	20.0179080214036	0.17926036633167	19	3606	3.2000007	17	0.00123543412367413	-1.27435696029919	PPA (N=2687)
Pan_paniscus	2190001	9.76142711	10015	8	PPA	PPA (N=2064)	1.3617329874909	0.0136377558697213	11	3063	2.3292303	11	0.000941113670750669	-0.638011522173343	PPA (N=2687)
Pan_paniscus	2200001	16.27135185	12642	8	PPA	PPA (N=2064)	1.79819773578636	0.0227328157758112	13	2965	2.4246142	10	0.000883836018245991	-0.982012607915367	PPA (N=2687)
Pan_paniscus	2210001	4.5799961	8241	10	PPA	PPA (N=2064)	0.77645231689883	0.00639874354356326	17	3672	2.7323076	16	0.00114186221965114	-1.36249802959016	PPA (N=2687)
Pan_paniscus	2220001	3.00604903	10233	19	PPA	PPA (N=2064)	0.410414486598835	0.00419977144136588	33	5628	5.8707694	33	0.00153658378118833	-1.19962322683567	PPA (N=2687)
Pan_paniscus	2230001	58.21514559	9880	13	PPA	PPA (N=2064)	8.23206212938284	0.0813327738383025	27	3876	4.0953852	25	0.00169025657514149	-1.55086634021856	PPA (N=2687)
Pan_paniscus	2250001	7.99929332	10430	15	PPA	PPA (N=2064)	1.07151168049629	0.0111758668275763	21	3116	6.0923076	21	0.00176611199217223	0.385633792845688	PPA (N=2687)
Pan_paniscus	2260001	28.78548851	9308	17	PPA	PPA (N=2064)	4.32062750161949	0.0402164007850742	37	4740	6.8369267	34	0.00187973647678013	-1.10948263567734	PPA (N=2687)
Pan_paniscus	2280001	19.59357001	7954	10	PPA	PPA (N=2064)	3.44157772795782	0.0273743092481765	23	5069	2.9476909	19	0.000982262814911973	-1.85626481734086	PPA (N=2687)
Pan_paniscus	2290001	46.13169236	17797	10	PPA	PPA (N=2064)	3.6214474104328	0.0644508995634726	18	4621	3.3815378	18	0.00102078182847411	-1.00395709540864	PPA (N=2687)
Pan_paniscus	2320001	21.2109708	9625	8	PPA	PPA (N=2064)	3.07885619081887	0.0296339908366317	14	3340	2.4030766	14	0.00109844410531111	-1.18702177394002	PPA (N=2687)
Pan_paniscus	2330001	12.77557413	9997	5	PPA	PPA (N=2064)	1.78541973269124	0.0178488410677143	7	2967	1.7046151	6	0.000529944144408365	-0.216573034740162	PPA (N=2687)
Pan_paniscus	2340001	11.57000198	10048	8	PPA	PPA (N=2064)	1.60873089759109	0.0161645280589953	13	3771	3.2000005	13	0.000903406505523514	-0.206720355827088	PPA (N=2687)
Pan_paniscus	2350001	45.49849434	9965	12	PPA	PPA (N=2064)	6.37895176366883	0.0635662543249599	21	3944	4.1876919	21	0.00139533594513404	-0.861150953851102	PPA (N=2687)
Pan_paniscus	2360001	16.84732092	9966	10	PPA	PPA (N=2064)	2.36178066034697	0.0235375060610179	21	4378	4.821538	20	0.00119715568483297	-0.446227539519671	PPA (N=2687)
Pan_paniscus	2370001	68.28958013	10416	22	PPA	PPA (N=2064)	9.15973833588311	0.0954078345065584	39	4764	8.3599996	38	0.00209029815650243	-0.686931685224528	PPA (N=2687)
Pan_paniscus	2380001	26.84279092	11151	22	PPA	PPA (N=2064)	3.36312840427735	0.0375022448360968	34	5805	5.5169207	29	0.0013091583122977	-1.42532959026862	PPA (N=2687)
Pan_paniscus	2390001	48.89087499	13216	12	PPA	PPA (N=2064)	5.16841497328124	0.0683057722868848	17	3948	2.8676913	15	0.00099565873635994	-1.25541991555213	PPA (N=2687)
Pan_paniscus	2400001	34.62741763	9977	11	PPA	PPA (N=2064)	4.84897258596976	0.0483781994902203	24	4445	3.3907702	23	0.00135597744126626	-1.68062573231237	PPA (N=2687)
Pan_paniscus	2410001	7.31881502	8007	11	PPA	PPA (N=2064)	1.27702834893666	0.0102251659899358	17	5122	2.6246146	17	0.000869772637635478	-1.44767492559092	PPA (N=2687)
Pan_paniscus	2420001	23.18302447	10949	13	PPA	PPA (N=2064)	2.9581843422802	0.032389160363626	24	3738	4.6553861	24	0.00168255139268017	-0.947395566210709	PPA (N=2687)
Pan_paniscus	2430001	265.11418468	21098	19	PPA	PPA (N=2064)	17.555826211514	0.370392821410522	33	6711	6.8615381	30	0.00117146794550709	-0.771644824229793	PPA (N=2687)
Pan_paniscus	2440001	126.45608572	10064	24	PPA	PPA (N=2064)	17.5549138584778	0.17667265307172	33	5095	6.7692308	32	0.00164589521906143	-0.811518440345099	PPA (N=2687)
Pan_paniscus	2450001	126.31785488	10053	12	PPA	PPA (N=2064)	17.5549119496435	0.176479529829766	22	4644	4.0276919	21	0.00118501398957982	-1.09051524252774	PPA (N=2687)
Pan_paniscus	2460001	120.08490064	9557	22	PPA	PPA (N=2064)	17.5548213124882	0.16777142728345	37	4640	6.775383	32	0.00180729227179266	-1.13336405493276	PPA (N=2687)
Pan_paniscus	2470001	84.40690592	7760	23	PPA	PPA (N=2064)	15.1965798236687	0.117925459431669	33	4331	7.7815389	32	0.00193623554401246	-0.374235749053993	PPA (N=2687)
Pan_paniscus	2480001	83.13908293	10001	19	PPA	PPA (N=2064)	11.6142561097033	0.116154175353142	33	4306	6.9199989	28	0.00170404241139764	-0.746391745686777	PPA (N=2687)
Pan_paniscus	2490001	115.36213223	10058	11	PPA	PPA (N=2064)	16.0243801530586	0.161173215579464	21	4646	3.236924	21	0.0011845038673286	-1.48353525708295	PPA (N=2687)
Pan_paniscus	2500001	33.96380792	10190	5	PPA	PPA (N=2064)	4.65663060587012	0.0474510658738165	9	3386	2.1753844	9	0.000696549443204202	-0.249523158611187	PPA (N=2687)
Pan_paniscus	2510001	3.29139445	9611	7	PPA	PPA (N=2064)	0.478454839095222	0.00459842945854418	11	2528	2.2984604	11	0.00114028131863501	-0.673485898300781	PPA (N=2687)
Pan_paniscus	2520001	4.45929978	9745	18	PPA	PPA (N=2064)	0.639314304582304	0.00623011789815455	22	3241	5.5784624	22	0.00177885293027417	-0.117237370074225	PPA (N=2687)
Pan_paniscus	2530001	23.10505962	9984	9	PPA	PPA (N=2064)	3.2331966290177	0.0322802351441127	17	4174	3.5107718	17	0.00106731563247938	-0.746792605804829	PPA (N=2687)
Pan_paniscus	2540001	21.90582289	9967	6	PPA	PPA (N=2064)	3.07061035352129	0.0306047733935467	8	2806	1.8369232	8	0.000747134367526547	-0.389228313244843	PPA (N=2687)
Pan_paniscus	2550001	8.47958411	9970	17	PPA	PPA (N=2064)	1.18825319361607	0.0118468843403522	21	4886	3.8769234	21	0.00112632111494242	-1.06458381726488	PPA (N=2687)
Pan_paniscus	2560001	3.53172603	9950	9	PPA	PPA (N=2064)	0.495899330176434	0.00493419833525552	13	4493	2.6061523	12	0.000699908424865176	-0.800496526977611	PPA (N=2687)
Pan_paniscus	2570001	50.59075548	10310	18	PPA	PPA (N=2064)	6.85554673349561	0.0706806868223397	26	4759	4.8769207	25	0.00137664099290784	-1.04341127438319	PPA (N=2687)
Pan_paniscus	2580001	60.03924412	9981	21	PPA	PPA (N=2064)	8.40409119707535	0.0838812342380091	29	5372	7.4061514	25	0.00121955221244386	-0.0942680616946358	PPA (N=2687)
Pan_paniscus	2590001	14.90169958	10069	8	PPA	PPA (N=2064)	2.06765968031888	0.0208192653211308	14	4350	2.0523065	13	0.000783159984443488	-1.51598042076752	PPA (N=2687)
Pan_paniscus	2610001	57.60353415	9992	24	PPA	PPA (N=2064)	8.05427215340086	0.0804782873567814	36	6502	8.3723081	35	0.00141064415246813	-0.422749754989929	PPA (N=2687)
Pan_paniscus	2620001	13.5185061	9979	43	PPA	PPA (N=2064)	1.89265420887141	0.0188867963503278	46	7619	16.1846092	45	0.00154778607080288	1.30434085523122	PPA (N=2687)
Pan_paniscus	2630001	2.90703524	12912	15	PPA	PPA (N=2064)	0.314547599546399	0.00406143860534311	26	4589	4.1138444	19	0.00108500549330765	-1.45455155632325	PPA (N=2687)
Pan_paniscus	2640001	74.3172196	9978	24	PPA	PPA (N=2064)	10.4058018038052	0.103829090398368	37	4322	6.1015394	28	0.0016977340637386	-1.39484234636112	PPA (N=2687)
Pan_paniscus	300001	39.45519465	10098	11	PPA	PPA (N=2064)	5.45881555098214	0.0551231194338176	27	3370	3.4153858	19	0.0014774748394032	-1.90473551159114	PPA (N=2687)
Pan_paniscus	350001	39.31770728	10173	4	PPA	PPA (N=2064)	5.39968887239074	0.054931034898831	15	3135	1.2830759	13	0.00108668131812733	-2.33822065383461	PPA (N=2687)
Pan_paniscus	370001	34.86382896	9024	3	PPA	PPA (N=2064)	5.39766083323679	0.0487084913591288	6	3001	0.6430761	4	0.000349293408077223	-1.74933204743618	PPA (N=2687)
